DATETIME,GHI,DNI,DHI,CLOUD_OPACITY,AIR_TEMP,QGEN
2019-12-21 02:00:00,0,0,0,0,4.4,0.0
2019-12-21 03:00:00,0,0,0,4,4.4,0.0
2019-12-21 04:00:00,0,0,0,30,4.6,0.0
2019-12-21 05:00:00,0,0,0,30,4.6,0.0
2019-12-21 06:00:00,0,0,0,30,4.6,0.0
2019-12-21 07:00:00,0,0,0,31,4.2,0.0
2019-12-21 08:00:00,4,0,4,52,3.7,0.0
2019-12-21 09:00:00,52,0,52,63,3.7,16.0
2019-12-21 10:00:00,137,0,137,54,4.1,29.0
2019-12-21 11:00:00,193,0,193,55,4.7,41.0
2019-12-21 12:00:00,208,0,208,59,5.3,54.0
2019-12-21 13:00:00,179,0,179,66,5.6,45.0
2019-12-21 14:00:00,80,0,80,83,5.9,24.0
2019-12-21 15:00:00,109,0,109,71,5.9,30.0
2019-12-21 16:00:00,96,0,96,57,6.0,28.0
2019-12-21 17:00:00,46,5,46,32,6.0,18.0
2019-12-21 18:00:00,0,0,0,43,6.0,1.0
2019-12-21 19:00:00,0,0,0,66,5.9,0.0
2019-12-21 20:00:00,0,0,0,52,5.9,0.0
2019-12-21 21:00:00,0,0,0,37,5.8,0.0
2019-12-21 22:00:00,0,0,0,9,5.8,0.0
2019-12-21 23:00:00,0,0,0,0,5.7,0.0
2019-12-22 00:00:00,0,0,0,4,5.6,0.0
2019-12-22 01:00:00,0,0,0,32,5.7,0.0
2019-12-22 02:00:00,0,0,0,32,5.8,0.0
2019-12-22 03:00:00,0,0,0,34,5.5,0.0
2019-12-22 04:00:00,0,0,0,60,5.3,0.0
2019-12-22 05:00:00,0,0,0,60,5.1,0.0
2019-12-22 06:00:00,0,0,0,60,4.9,0.0
2019-12-22 07:00:00,0,0,0,60,4.8,0.0
2019-12-22 08:00:00,4,0,4,54,4.8,0.0
2019-12-22 09:00:00,65,0,65,53,5.5,6.0
2019-12-22 10:00:00,159,0,159,46,6.4,35.0
2019-12-22 11:00:00,290,20,282,32,7.1,87.0
2019-12-22 12:00:00,343,19,333,32,7.7,108.0
2019-12-22 13:00:00,414,224,295,21,8.4,165.0
2019-12-22 14:00:00,338,35,321,30,8.8,124.0
2019-12-22 15:00:00,199,0,199,49,9.1,57.0
2019-12-22 16:00:00,186,106,153,24,9.3,49.0
2019-12-22 17:00:00,70,150,52,8,9.2,22.0
2019-12-22 18:00:00,0,0,0,0,8.8,1.0
2019-12-22 19:00:00,0,0,0,0,8.5,0.0
2019-12-22 20:00:00,0,0,0,0,8.3,0.0
2019-12-22 21:00:00,0,0,0,0,8.3,0.0
2019-12-22 22:00:00,0,0,0,0,8.3,0.0
2019-12-22 23:00:00,0,0,0,0,8.1,0.0
2019-12-23 00:00:00,0,0,0,0,8.2,0.0
2019-12-23 01:00:00,0,0,0,0,8.2,0.0
2019-12-23 02:00:00,0,0,0,0,8.2,0.0
2019-12-23 03:00:00,0,0,0,0,8.4,0.0
2019-12-23 04:00:00,0,0,0,0,8.6,0.0
2019-12-23 05:00:00,0,0,0,0,8.8,0.0
2019-12-23 06:00:00,0,0,0,0,9.1,0.0
2019-12-23 07:00:00,0,0,0,0,8.9,0.0
2019-12-23 08:00:00,7,8,6,0,8.8,0.0
2019-12-23 09:00:00,82,9,80,33,8.7,5.0
2019-12-23 10:00:00,189,49,173,32,8.8,36.0
2019-12-23 11:00:00,101,0,101,76,8.8,28.0
2019-12-23 12:00:00,275,4,273,46,8.7,78.0
2019-12-23 13:00:00,417,177,323,19,8.5,191.0
2019-12-23 14:00:00,377,204,275,21,8.1,237.0
2019-12-23 15:00:00,213,0,213,43,7.9,100.0
2019-12-23 16:00:00,177,58,163,23,7.7,63.0
2019-12-23 17:00:00,70,182,48,2,7.2,57.0
2019-12-23 18:00:00,0,0,0,5,6.9,1.0
2019-12-23 19:00:00,0,0,0,40,6.8,0.0
2019-12-23 20:00:00,0,0,0,38,6.8,0.0
2019-12-23 21:00:00,0,0,0,30,7.0,0.0
2019-12-23 22:00:00,0,0,0,31,6.8,0.0
2019-12-23 23:00:00,0,0,0,31,6.6,0.0
2019-12-24 00:00:00,0,0,0,32,6.4,0.0
2019-12-24 01:00:00,0,0,0,30,6.3,0.0
2019-12-24 02:00:00,0,0,0,30,6.1,0.0
2019-12-24 03:00:00,0,0,0,32,5.8,0.0
2019-12-24 04:00:00,0,0,0,25,5.4,0.0
2019-12-24 05:00:00,0,0,0,31,5.2,0.0
2019-12-24 06:00:00,0,0,0,29,5.3,0.0
2019-12-24 07:00:00,0,0,0,48,5.3,0.0
2019-12-24 08:00:00,5,0,5,38,5.2,0.0
2019-12-24 09:00:00,103,22,98,27,5.3,23.0
2019-12-24 10:00:00,240,123,198,21,5.6,123.0
2019-12-24 11:00:00,443,726,119,0,5.9,190.0
2019-12-24 12:00:00,527,786,124,0,6.3,262.0
2019-12-24 13:00:00,547,799,124,0,6.7,275.0
2019-12-24 14:00:00,506,792,114,0,7.2,265.0
2019-12-24 15:00:00,406,749,99,0,7.9,241.0
2019-12-24 16:00:00,256,630,78,0,8.2,184.0
2019-12-24 17:00:00,84,346,40,0,8.0,75.0
2019-12-24 18:00:00,0,0,0,10,7.5,1.0
2019-12-24 19:00:00,0,0,0,0,7.3,0.0
2019-12-24 20:00:00,0,0,0,0,7.2,0.0
2019-12-24 21:00:00,0,0,0,0,7.2,0.0
2019-12-24 22:00:00,0,0,0,0,7.1,0.0
2019-12-24 23:00:00,0,0,0,0,6.9,0.0
2019-12-25 00:00:00,0,0,0,0,6.7,0.0
2019-12-25 01:00:00,0,0,0,0,6.7,0.0
2019-12-25 02:00:00,0,0,0,0,6.7,0.0
2019-12-25 03:00:00,0,0,0,0,6.7,0.0
2019-12-25 04:00:00,0,0,0,0,6.5,0.0
2019-12-25 05:00:00,0,0,0,0,6.4,0.0
2019-12-25 06:00:00,0,0,0,0,6.3,0.0
2019-12-25 07:00:00,0,0,0,0,6.3,0.0
2019-12-25 08:00:00,7,17,6,0,6.5,0.0
2019-12-25 09:00:00,134,361,66,2,7.4,64.0
2019-12-25 10:00:00,291,544,110,2,8.0,156.0
2019-12-25 11:00:00,428,675,126,0,8.3,228.0
2019-12-25 12:00:00,508,721,138,0,8.9,256.0
2019-12-25 13:00:00,527,726,142,1,9.8,261.0
2019-12-25 14:00:00,320,104,267,35,10.4,202.0
2019-12-25 15:00:00,370,543,145,5,10.6,176.0
2019-12-25 16:00:00,238,503,94,2,10.3,132.0
2019-12-25 17:00:00,44,0,44,42,9.7,16.0
2019-12-25 18:00:00,0,0,0,31,9.5,0.0
2019-12-25 19:00:00,0,0,0,30,9.3,0.0
2019-12-25 20:00:00,0,0,0,32,9.1,0.0
2019-12-25 21:00:00,0,0,0,24,9.0,0.0
2019-12-25 22:00:00,0,0,0,0,8.9,0.0
2019-12-25 23:00:00,0,0,0,0,8.9,0.0
2019-12-26 00:00:00,0,0,0,7,9.0,0.0
2019-12-26 01:00:00,0,0,0,60,9.0,0.0
2019-12-26 02:00:00,0,0,0,58,8.8,0.0
2019-12-26 03:00:00,0,0,0,56,8.7,0.0
2019-12-26 04:00:00,0,0,0,67,8.5,0.0
2019-12-26 05:00:00,0,0,0,76,8.3,0.0
2019-12-26 06:00:00,0,0,0,77,8.0,0.0
2019-12-26 07:00:00,0,0,0,76,7.6,0.0
2019-12-26 08:00:00,2,0,2,42,7.4,0.0
2019-12-26 09:00:00,50,0,50,57,7.4,3.0
2019-12-26 10:00:00,60,0,60,77,6.9,12.0
2019-12-26 11:00:00,135,0,135,65,6.6,26.0
2019-12-26 12:00:00,138,0,138,70,6.6,38.0
2019-12-26 13:00:00,155,0,155,67,6.8,50.0
2019-12-26 14:00:00,62,0,62,85,7.1,31.0
2019-12-26 15:00:00,144,0,144,56,7.3,23.0
2019-12-26 16:00:00,78,0,78,61,7.3,3.0
2019-12-26 17:00:00,25,0,25,59,6.9,0.0
2019-12-26 18:00:00,0,0,0,16,6.7,0.0
2019-12-26 19:00:00,0,0,0,30,6.4,0.0
2019-12-26 20:00:00,0,0,0,31,5.9,0.0
2019-12-26 21:00:00,0,0,0,31,6.0,0.0
2019-12-26 22:00:00,0,0,0,30,6.0,0.0
2019-12-26 23:00:00,0,0,0,30,5.6,0.0
2019-12-27 00:00:00,0,0,0,31,5.0,0.0
2019-12-27 01:00:00,0,0,0,24,4.7,0.0
2019-12-27 02:00:00,0,0,0,24,4.4,0.0
2019-12-27 03:00:00,0,0,0,21,4.4,0.0
2019-12-27 04:00:00,0,0,0,0,4.2,0.0
2019-12-27 05:00:00,0,0,0,0,4.2,0.0
2019-12-27 06:00:00,0,0,0,0,4.1,0.0
2019-12-27 07:00:00,0,0,0,0,4.0,0.0
2019-12-27 08:00:00,7,19,5,0,4.0,0.0
2019-12-27 09:00:00,62,0,62,57,4.4,3.0
2019-12-27 10:00:00,123,0,123,61,4.7,21.0
2019-12-27 11:00:00,204,0,204,55,4.7,59.0
2019-12-27 12:00:00,235,0,235,56,4.9,67.0
2019-12-27 13:00:00,186,0,186,67,5.0,60.0
2019-12-27 14:00:00,236,0,236,55,5.0,82.0
2019-12-27 15:00:00,236,0,236,43,5.0,74.0
2019-12-27 16:00:00,193,116,163,26,5.0,41.0
2019-12-27 17:00:00,81,204,52,11,5.0,46.0
2019-12-27 18:00:00,0,0,0,0,5.0,1.0
2019-12-27 19:00:00,0,0,0,0,5.0,0.0
2019-12-27 20:00:00,0,0,0,0,5.1,0.0
2019-12-27 21:00:00,0,0,0,0,5.1,0.0
2019-12-27 22:00:00,0,0,0,0,5.0,0.0
2019-12-27 23:00:00,0,0,0,0,4.9,0.0
2019-12-28 00:00:00,0,0,0,0,4.9,0.0
2019-12-28 01:00:00,0,0,0,0,5.0,0.0
2019-12-28 02:00:00,0,0,0,0,4.9,0.0
2019-12-28 03:00:00,0,0,0,0,4.7,0.0
2019-12-28 04:00:00,0,0,0,0,4.4,0.0
2019-12-28 05:00:00,0,0,0,0,4.0,0.0
2019-12-28 06:00:00,0,0,0,0,3.5,0.0
2019-12-28 07:00:00,0,0,0,0,3.2,0.0
2019-12-28 08:00:00,7,18,5,0,3.1,0.0
2019-12-28 09:00:00,143,462,58,0,3.6,50.0
2019-12-28 10:00:00,312,673,88,0,4.3,150.0
2019-12-28 11:00:00,448,771,104,0,4.9,224.0
2019-12-28 12:00:00,529,801,117,0,5.5,249.0
2019-12-28 13:00:00,544,774,133,0,6.1,265.0
2019-12-28 14:00:00,504,763,125,0,6.4,254.0
2019-12-28 15:00:00,403,706,110,0,6.7,222.0
2019-12-28 16:00:00,253,573,87,0,6.8,175.0
2019-12-28 17:00:00,84,290,45,0,6.8,77.0
2019-12-28 18:00:00,0,0,0,6,6.5,2.0
2019-12-28 19:00:00,0,0,0,0,6.1,0.0
2019-12-28 20:00:00,0,0,0,0,5.8,0.0
2019-12-28 21:00:00,0,0,0,0,6.0,0.0
2019-12-28 22:00:00,0,0,0,0,6.0,0.0
2019-12-28 23:00:00,0,0,0,0,5.8,0.0
2019-12-29 00:00:00,0,0,0,7,6.1,0.0
2019-12-29 01:00:00,0,0,0,54,6.2,0.0
2019-12-29 02:00:00,0,0,0,60,6.1,0.0
2019-12-29 03:00:00,0,0,0,58,6.0,0.0
2019-12-29 04:00:00,0,0,0,44,5.9,0.0
2019-12-29 05:00:00,0,0,0,42,6.2,0.0
2019-12-29 06:00:00,0,0,0,40,6.5,0.0
2019-12-29 07:00:00,0,0,0,56,6.8,0.0
2019-12-29 08:00:00,2,0,2,66,7.1,0.0
2019-12-29 09:00:00,52,0,52,57,7.6,5.0
2019-12-29 10:00:00,75,0,75,73,7.9,13.0
2019-12-29 11:00:00,73,0,73,82,8.0,14.0
2019-12-29 12:00:00,89,0,89,82,7.6,20.0
2019-12-29 13:00:00,50,0,50,90,7.3,17.0
2019-12-29 14:00:00,90,0,90,80,7.3,21.0
2019-12-29 15:00:00,70,0,70,81,7.9,15.0
2019-12-29 16:00:00,59,0,59,72,8.2,5.0
2019-12-29 17:00:00,35,0,35,49,8.3,0.0
2019-12-29 18:00:00,0,0,0,64,8.5,0.0
2019-12-29 19:00:00,0,0,0,90,8.9,0.0
2019-12-29 20:00:00,0,0,0,81,9.6,0.0
2019-12-29 21:00:00,0,0,0,77,10.1,0.0
2019-12-29 22:00:00,0,0,0,84,10.1,0.0
2019-12-29 23:00:00,0,0,0,83,9.8,0.0
2019-12-30 00:00:00,0,0,0,88,9.9,0.0
2019-12-30 01:00:00,0,0,0,51,10.2,0.0
2019-12-30 02:00:00,0,0,0,46,10.5,0.0
2019-12-30 03:00:00,0,0,0,46,10.5,0.0
2019-12-30 04:00:00,0,0,0,46,10.6,0.0
2019-12-30 05:00:00,0,0,0,46,10.3,0.0
2019-12-30 06:00:00,0,0,0,44,10.2,0.0
2019-12-30 07:00:00,0,0,0,28,10.1,0.0
2019-12-30 08:00:00,5,7,5,0,10.1,0.0
2019-12-30 09:00:00,51,0,51,57,10.4,1.0
2019-12-30 10:00:00,73,0,73,74,10.7,13.0
2019-12-30 11:00:00,86,0,86,80,10.8,21.0
2019-12-30 12:00:00,160,0,160,69,10.7,49.0
2019-12-30 13:00:00,285,0,285,47,10.3,106.0
2019-12-30 14:00:00,181,0,181,64,10.1,95.0
2019-12-30 15:00:00,178,0,178,57,9.9,36.0
2019-12-30 16:00:00,104,0,104,59,9.9,21.0
2019-12-30 17:00:00,45,0,45,44,8.8,1.0
2019-12-30 18:00:00,0,0,0,4,7.7,0.0
2019-12-30 19:00:00,0,0,0,31,6.8,0.0
2019-12-30 20:00:00,0,0,0,25,6.1,0.0
2019-12-30 21:00:00,0,0,0,15,5.6,0.0
2019-12-30 22:00:00,0,0,0,0,4.9,0.0
2019-12-30 23:00:00,0,0,0,0,4.2,0.0
2019-12-31 00:00:00,0,0,0,4,3.5,0.0
2019-12-31 01:00:00,0,0,0,30,2.8,0.0
2019-12-31 02:00:00,0,0,0,31,1.9,0.0
2019-12-31 03:00:00,0,0,0,31,1.9,0.0
2019-12-31 04:00:00,0,0,0,31,1.3,0.0
2019-12-31 05:00:00,0,0,0,31,1.0,0.0
2019-12-31 06:00:00,0,0,0,31,0.7,0.0
2019-12-31 07:00:00,0,0,0,31,0.6,0.0
2019-12-31 08:00:00,5,0,5,31,0.3,0.0
2019-12-31 09:00:00,62,0,62,59,0.3,3.0
2019-12-31 10:00:00,239,140,192,27,0.4,68.0
2019-12-31 11:00:00,263,16,256,44,0.4,77.0
2019-12-31 12:00:00,374,95,326,33,0.6,153.0
2019-12-31 13:00:00,283,4,281,51,0.9,88.0
2019-12-31 14:00:00,270,1,269,50,1.0,116.0
2019-12-31 15:00:00,282,58,258,35,0.9,99.0
2019-12-31 16:00:00,159,7,156,43,0.8,46.0
2019-12-31 17:00:00,59,3,59,39,0.9,8.0
2019-12-31 18:00:00,0,0,0,0,0.8,0.0
2019-12-31 19:00:00,0,0,0,12,0.8,0.0
2019-12-31 20:00:00,0,0,0,11,1.0,0.0
2019-12-31 21:00:00,0,0,0,21,1.1,0.0
2019-12-31 22:00:00,0,0,0,0,1.2,0.0
2019-12-31 23:00:00,0,0,0,0,1.3,0.0
2020-01-01 00:00:00,0,0,0,0,1.3,0.0
2020-01-01 01:00:00,0,0,0,0,1.1,0.0
2020-01-01 02:00:00,0,0,0,0,0.7,0.0
2020-01-01 03:00:00,0,0,0,0,0.8,0.0
2020-01-01 04:00:00,0,0,0,0,0.8,0.0
2020-01-01 05:00:00,0,0,0,0,0.9,0.0
2020-01-01 06:00:00,0,0,0,0,0.8,0.0
2020-01-01 07:00:00,0,0,0,0,1.0,0.0
2020-01-01 08:00:00,6,19,5,0,1.5,0.0
2020-01-01 09:00:00,146,507,54,0,2.5,64.0
2020-01-01 10:00:00,318,718,80,0,3.6,157.0
2020-01-01 11:00:00,394,444,196,14,4.3,164.0
2020-01-01 12:00:00,437,376,241,20,4.7,149.0
2020-01-01 13:00:00,429,208,318,24,5.0,198.0
2020-01-01 14:00:00,278,17,269,47,5.2,113.0
2020-01-01 15:00:00,212,0,212,50,5.1,58.0
2020-01-01 16:00:00,128,0,128,52,5.0,25.0
2020-01-01 17:00:00,62,1,62,35,5.0,10.0
2020-01-01 18:00:00,0,0,0,0,4.7,0.0
2020-01-01 19:00:00,0,0,0,0,4.5,0.0
2020-01-01 20:00:00,0,0,0,0,4.5,0.0
2020-01-01 21:00:00,0,0,0,0,4.7,0.0
2020-01-01 22:00:00,0,0,0,0,4.7,0.0
2020-01-01 23:00:00,0,0,0,0,4.7,0.0
2020-01-02 00:00:00,0,0,0,0,4.7,0.0
2020-01-02 01:00:00,0,0,0,0,4.6,0.0
2020-01-02 02:00:00,0,0,0,0,4.6,0.0
2020-01-02 03:00:00,0,0,0,0,4.5,0.0
2020-01-02 04:00:00,0,0,0,0,4.3,0.0
2020-01-02 05:00:00,0,0,0,0,4.2,0.0
2020-01-02 06:00:00,0,0,0,4,4.3,0.0
2020-01-02 07:00:00,0,0,0,10,4.8,0.0
2020-01-02 08:00:00,5,5,4,0,5.0,0.0
2020-01-02 09:00:00,86,7,84,28,5.4,12.0
2020-01-02 10:00:00,192,25,184,29,5.6,64.0
2020-01-02 11:00:00,385,439,187,6,5.6,123.0
2020-01-02 12:00:00,489,598,180,0,5.9,242.0
2020-01-02 13:00:00,424,229,302,15,6.3,201.0
2020-01-02 14:00:00,325,32,309,29,7.0,113.0
2020-01-02 15:00:00,359,428,179,2,7.0,150.0
2020-01-02 16:00:00,131,0,131,42,7.1,37.0
2020-01-02 17:00:00,79,169,55,0,7.0,40.0
2020-01-02 18:00:00,0,0,0,10,6.7,3.0
2020-01-02 19:00:00,0,0,0,0,6.7,0.0
2020-01-02 20:00:00,0,0,0,0,6.9,0.0
2020-01-02 21:00:00,0,0,0,4,6.9,0.0
2020-01-02 22:00:00,0,0,0,31,6.9,0.0
2020-01-02 23:00:00,0,0,0,31,6.9,0.0
2020-01-03 00:00:00,0,0,0,33,7.0,0.0
2020-01-03 01:00:00,0,0,0,31,7.0,0.0
2020-01-03 02:00:00,0,0,0,31,7.0,0.0
2020-01-03 03:00:00,0,0,0,31,7.0,0.0
2020-01-03 04:00:00,0,0,0,31,7.0,0.0
2020-01-03 05:00:00,0,0,0,31,7.0,0.0
2020-01-03 06:00:00,0,0,0,30,7.1,0.0
2020-01-03 07:00:00,0,0,0,4,7.0,0.0
2020-01-03 08:00:00,5,5,4,0,6.9,0.0
2020-01-03 09:00:00,117,247,72,0,6.9,36.0
2020-01-03 10:00:00,272,427,130,0,7.1,120.0
2020-01-03 11:00:00,406,528,170,0,7.3,201.0
2020-01-03 12:00:00,443,339,269,10,7.4,225.0
2020-01-03 13:00:00,316,0,316,38,7.4,159.0
2020-01-03 14:00:00,414,250,289,13,7.3,236.0
2020-01-03 15:00:00,360,390,195,5,7.2,183.0
2020-01-03 16:00:00,216,214,150,11,7.2,143.0
2020-01-03 17:00:00,72,30,68,13,7.0,46.0
2020-01-03 18:00:00,0,0,0,17,6.8,4.0
2020-01-03 19:00:00,0,0,0,0,6.6,0.0
2020-01-03 20:00:00,0,0,0,17,6.4,0.0
2020-01-03 21:00:00,0,0,0,0,6.1,0.0
2020-01-03 22:00:00,0,0,0,0,5.8,0.0
2020-01-03 23:00:00,0,0,0,0,5.7,0.0
2020-01-04 00:00:00,0,0,0,0,5.6,0.0
2020-01-04 01:00:00,0,0,0,0,5.5,0.0
2020-01-04 02:00:00,0,0,0,0,5.5,0.0
2020-01-04 03:00:00,0,0,0,0,5.6,0.0
2020-01-04 04:00:00,0,0,0,0,5.5,0.0
2020-01-04 05:00:00,0,0,0,0,5.5,0.0
2020-01-04 06:00:00,0,0,0,3,5.5,0.0
2020-01-04 07:00:00,0,0,0,25,5.6,0.0
2020-01-04 08:00:00,3,0,3,24,5.6,0.0
2020-01-04 09:00:00,99,54,90,17,6.0,26.0
2020-01-04 10:00:00,260,320,156,8,6.5,91.0
2020-01-04 11:00:00,422,615,147,0,6.9,206.0
2020-01-04 12:00:00,512,685,158,0,7.3,262.0
2020-01-04 13:00:00,543,724,154,0,7.6,274.0
2020-01-04 14:00:00,507,707,148,0,7.8,259.0
2020-01-04 15:00:00,406,638,134,0,7.9,223.0
2020-01-04 16:00:00,256,499,106,0,7.9,133.0
2020-01-04 17:00:00,85,159,62,6,7.8,28.0
2020-01-04 18:00:00,0,0,0,0,7.5,3.0
2020-01-04 19:00:00,0,0,0,0,7.3,0.0
2020-01-04 20:00:00,0,0,0,0,7.1,0.0
2020-01-04 21:00:00,0,0,0,0,7.0,0.0
2020-01-04 22:00:00,0,0,0,0,6.8,0.0
2020-01-04 23:00:00,0,0,0,0,6.6,0.0
2020-01-05 00:00:00,0,0,0,0,6.4,0.0
2020-01-05 01:00:00,0,0,0,0,6.3,0.0
2020-01-05 02:00:00,0,0,0,0,6.1,0.0
2020-01-05 03:00:00,0,0,0,0,5.8,0.0
2020-01-05 04:00:00,0,0,0,0,5.4,0.0
2020-01-05 05:00:00,0,0,0,0,5.1,0.0
2020-01-05 06:00:00,0,0,0,0,4.9,0.0
2020-01-05 07:00:00,0,0,0,0,4.8,0.0
2020-01-05 08:00:00,6,21,4,0,4.8,0.0
2020-01-05 09:00:00,150,552,50,0,5.1,50.0
2020-01-05 10:00:00,327,771,71,0,5.5,154.0
2020-01-05 11:00:00,470,868,81,0,6.0,248.0
2020-01-05 12:00:00,559,909,87,0,6.6,272.0
2020-01-05 13:00:00,535,679,169,8,7.1,246.0
2020-01-05 14:00:00,424,405,216,22,7.7,214.0
2020-01-05 15:00:00,293,129,237,33,8.0,82.0
2020-01-05 16:00:00,204,121,170,28,8.1,66.0
2020-01-05 17:00:00,69,2,69,36,7.8,20.0
2020-01-05 18:00:00,0,0,0,66,7.4,0.0
2020-01-05 19:00:00,0,0,0,40,7.1,0.0
2020-01-05 20:00:00,0,0,0,39,6.9,0.0
2020-01-05 21:00:00,0,0,0,45,7.1,0.0
2020-01-05 22:00:00,0,0,0,45,7.3,0.0
2020-01-05 23:00:00,0,0,0,45,7.4,0.0
2020-01-06 00:00:00,0,0,0,47,7.7,0.0
2020-01-06 01:00:00,0,0,0,43,8.2,0.0
2020-01-06 02:00:00,0,0,0,42,8.4,0.0
2020-01-06 03:00:00,0,0,0,35,8.3,0.0
2020-01-06 04:00:00,0,0,0,62,8.2,0.0
2020-01-06 05:00:00,0,0,0,63,8.0,0.0
2020-01-06 06:00:00,0,0,0,59,7.8,0.0
2020-01-06 07:00:00,0,0,0,34,7.9,0.0
2020-01-06 08:00:00,3,0,3,28,8.1,0.0
2020-01-06 09:00:00,26,0,26,77,8.5,0.0
2020-01-06 10:00:00,77,0,77,70,9.0,13.0
2020-01-06 11:00:00,74,0,74,80,10.0,22.0
2020-01-06 12:00:00,37,0,37,92,11.0,12.0
2020-01-06 13:00:00,17,0,17,97,11.4,17.0
2020-01-06 14:00:00,92,0,92,79,10.8,19.0
2020-01-06 15:00:00,99,0,99,72,10.6,38.0
2020-01-06 16:00:00,58,0,58,73,10.5,19.0
2020-01-06 17:00:00,26,0,26,63,10.5,6.0
2020-01-06 18:00:00,0,0,0,86,10.3,0.0
2020-01-06 19:00:00,0,0,0,89,10.5,0.0
2020-01-06 20:00:00,0,0,0,77,10.7,0.0
2020-01-06 21:00:00,0,0,0,67,11.0,0.0
2020-01-06 22:00:00,0,0,0,88,11.1,0.0
2020-01-06 23:00:00,0,0,0,82,11.3,0.0
2020-01-07 00:00:00,0,0,0,80,11.6,0.0
2020-01-07 01:00:00,0,0,0,90,11.9,0.0
2020-01-07 02:00:00,0,0,0,90,12.2,0.0
2020-01-07 03:00:00,0,0,0,89,12.7,0.0
2020-01-07 04:00:00,0,0,0,76,13.3,0.0
2020-01-07 05:00:00,0,0,0,76,13.6,0.0
2020-01-07 06:00:00,0,0,0,70,13.8,0.0
2020-01-07 07:00:00,0,0,0,90,13.7,0.0
2020-01-07 08:00:00,1,0,1,90,13.8,0.0
2020-01-07 09:00:00,31,0,31,69,14.2,0.0
2020-01-07 10:00:00,48,0,48,81,14.4,0.0
2020-01-07 11:00:00,143,0,143,63,14.8,9.0
2020-01-07 12:00:00,80,0,80,83,14.9,16.0
2020-01-07 13:00:00,42,0,42,93,14.8,7.0
2020-01-07 14:00:00,63,0,63,86,15.0,9.0
2020-01-07 15:00:00,75,0,75,80,15.2,6.0
2020-01-07 16:00:00,56,0,56,76,15.4,4.0
2020-01-07 17:00:00,14,0,14,80,15.5,0.0
2020-01-07 18:00:00,0,0,0,64,15.5,0.0
2020-01-07 19:00:00,0,0,0,91,15.1,0.0
2020-01-07 20:00:00,0,0,0,87,13.1,0.0
2020-01-07 21:00:00,0,0,0,55,12.3,0.0
2020-01-07 22:00:00,0,0,0,44,12.1,0.0
2020-01-07 23:00:00,0,0,0,13,11.5,0.0
2020-01-08 00:00:00,0,0,0,47,10.3,0.0
2020-01-08 01:00:00,0,0,0,45,9.9,0.0
2020-01-08 02:00:00,0,0,0,46,9.4,0.0
2020-01-08 03:00:00,0,0,0,43,8.9,0.0
2020-01-08 04:00:00,0,0,0,30,8.4,0.0
2020-01-08 05:00:00,0,0,0,29,7.8,0.0
2020-01-08 06:00:00,0,0,0,29,7.2,0.0
2020-01-08 07:00:00,0,0,0,31,7.3,0.0
2020-01-08 08:00:00,3,0,3,31,6.5,0.0
2020-01-08 09:00:00,24,0,24,78,6.0,0.0
2020-01-08 10:00:00,43,0,43,85,5.8,5.0
2020-01-08 11:00:00,55,0,55,87,5.7,15.0
2020-01-08 12:00:00,42,0,42,92,5.5,23.0
2020-01-08 13:00:00,67,0,67,88,5.5,27.0
2020-01-08 14:00:00,52,0,52,90,5.4,22.0
2020-01-08 15:00:00,86,0,86,79,5.4,14.0
2020-01-08 16:00:00,70,0,70,74,5.3,4.0
2020-01-08 17:00:00,40,0,40,59,5.3,0.0
2020-01-08 18:00:00,0,0,0,31,5.4,0.0
2020-01-08 19:00:00,0,0,0,30,5.4,0.0
2020-01-08 20:00:00,0,0,0,31,5.3,0.0
2020-01-08 21:00:00,0,0,0,34,5.6,0.0
2020-01-08 22:00:00,0,0,0,61,5.5,0.0
2020-01-08 23:00:00,0,0,0,60,5.3,0.0
2020-01-09 00:00:00,0,0,0,58,5.3,0.0
2020-01-09 01:00:00,0,0,0,31,5.2,0.0
2020-01-09 02:00:00,0,0,0,31,5.2,0.0
2020-01-09 03:00:00,0,0,0,36,5.2,0.0
2020-01-09 04:00:00,0,0,0,70,5.1,0.0
2020-01-09 05:00:00,0,0,0,75,5.0,0.0
2020-01-09 06:00:00,0,0,0,78,4.9,0.0
2020-01-09 07:00:00,0,0,0,94,4.8,0.0
2020-01-09 08:00:00,1,0,1,76,4.8,0.0
2020-01-09 09:00:00,83,5,82,33,4.8,3.0
2020-01-09 10:00:00,142,1,142,50,4.9,36.0
2020-01-09 11:00:00,321,85,281,27,5.1,81.0
2020-01-09 12:00:00,398,115,338,25,5.3,171.0
2020-01-09 13:00:00,362,22,350,35,5.4,134.0
2020-01-09 14:00:00,306,13,299,41,5.4,78.0
2020-01-09 15:00:00,175,0,175,59,5.2,67.0
2020-01-09 16:00:00,181,2,181,34,5.1,62.0
2020-01-09 17:00:00,76,0,76,28,4.9,26.0
2020-01-09 18:00:00,0,0,0,49,4.8,3.0
2020-01-09 19:00:00,0,0,0,32,4.9,0.0
2020-01-09 20:00:00,0,0,0,31,4.9,0.0
2020-01-09 21:00:00,0,0,0,23,4.8,0.0
2020-01-09 22:00:00,0,0,0,31,4.7,0.0
2020-01-09 23:00:00,0,0,0,23,4.5,0.0
2020-01-10 00:00:00,0,0,0,29,4.5,0.0
2020-01-10 01:00:00,0,0,0,0,4.4,0.0
2020-01-10 02:00:00,0,0,0,0,4.4,0.0
